OPEN_TIME,OPEN,HIGH,LOW,CLOSE,VOLUME,QUOTE_ASSET_VOLUME,NUMBER_OF_TRADES,TAKER_BUY_BASE_ASSET_VOLUME,TAKER_BUY_QUOTE_ASSET_VOLUME,crypto
2018-05-21 03:00:00,0.69658,0.7,0.69403,0.69403,466473.22,325536.5029711,447,139252.76,97214.5269365,XRPUSDT
2018-05-21 04:00:00,0.69403,0.705,0.69403,0.7004,265224.83,185528.864375,651,146426.66,102421.2053089,XRPUSDT
2018-05-21 05:00:00,0.7004,0.7025,0.69731,0.6982,159752.24,111830.2574316,344,37513.85,26289.773175,XRPUSDT
2018-05-21 06:00:00,0.6982,0.704,0.69367,0.70039,249465.36,173867.2226743,532,120579.78,84150.9273795,XRPUSDT
2018-05-21 07:00:00,0.69967,0.702,0.69601,0.7,250662.73,175246.2273955,447,110103.72,77079.6044084,XRPUSDT
2018-05-21 08:00:00,0.7,0.70141,0.6955,0.69871,209143.43000000002,146012.0514921,424,74698.23,52200.9512216,XRPUSDT
2018-05-21 09:00:00,0.699,0.69982,0.693,0.6944,208771.64,145378.3363516,438,56775.99,39508.3514271,XRPUSDT
2018-05-21 10:00:00,0.69436,0.69436,0.68601,0.68649,658418.0700000001,453470.81401589996,1565,272111.26,187352.1128521,XRPUSDT
2018-05-21 11:00:00,0.68656,0.68883,0.68203,0.688,542933.86,372293.9627051,1745,243044.65,166699.3377594,XRPUSDT
2018-05-21 12:00:00,0.68734,0.69115,0.68301,0.6884,433265.9,298475.39759199996,999,246004.30000000002,169502.9377413,XRPUSDT
2018-05-21 13:00:00,0.68831,0.69,0.685,0.68718,210160.7,144547.0921139,591,70177.73,48294.5818198,XRPUSDT
2018-05-21 14:00:00,0.68729,0.6889,0.673,0.677,842312.0599999999,571618.9448653,1348,462172.4,313298.4734951,XRPUSDT
2018-05-21 15:00:00,0.678,0.6786,0.67275,0.67839,406774.1,275085.1411773,631,127484.36,86157.9505306,XRPUSDT
2018-05-21 16:00:00,0.67713,0.67969,0.6703,0.67311,366545.47,247191.9113395,648,81779.98,55189.9685716,XRPUSDT
2018-05-21 17:00:00,0.6743,0.67471,0.6704,0.67277,246989.03,166176.4221302,420,108942.13,73301.9025368,XRPUSDT
2018-05-21 18:00:00,0.673,0.67399,0.66666,0.6724,474840.57,318131.3453521,742,140254.96,94114.3446247,XRPUSDT
2018-05-21 19:00:00,0.67239,0.6792,0.67101,0.6759,244264.22,164862.3860766,408,123682.19,83555.2294336,XRPUSDT
2018-05-21 20:00:00,0.6758,0.67883,0.673,0.67528,261690.86,176747.8204734,457,134225.61000000002,90608.6757968,XRPUSDT
2018-05-21 21:00:00,0.67526,0.67797,0.67295,0.67409,210813.29,142471.1612035,346,87253.09,58985.105789099995,XRPUSDT
2018-05-21 22:00:00,0.67409,0.67626,0.67236,0.676,228243.4,153901.7860163,332,125620.48000000001,84708.2404356,XRPUSDT
2018-05-21 23:00:00,0.676,0.682,0.67431,0.67612,195490.64,132487.0220132,383,83915.92,56894.617132499996,XRPUSDT
2018-05-22 00:00:00,0.67612,0.67817,0.672,0.67408,108332.75,73281.02257470001,264,34778.11,23513.064833700002,XRPUSDT
2018-05-22 01:00:00,0.6741,0.67411,0.66511,0.66639,388161.3,259408.8007598,935,175507.98,117300.3104616,XRPUSDT
2018-05-22 02:00:00,0.666,0.6719,0.66316,0.669,239609.02,159781.8560263,516,135348.6,90249.5812539,XRPUSDT
2018-05-22 03:00:00,0.66899,0.67142,0.6661,0.67001,169563.72,113427.9040811,383,106090.37999999999,70972.1066024,XRPUSDT
2018-05-22 04:00:00,0.67001,0.67001,0.665,0.66666,125437.44,83670.0443158,300,51313.869999999995,34231.0485525,XRPUSDT
2018-05-22 05:00:00,0.6667,0.669,0.66501,0.66865,76013.38,50721.136874,215,27998.23,18684.1240221,XRPUSDT
2018-05-22 06:00:00,0.66765,0.67601,0.666,0.67452,146164.66,98091.1309079,509,84782.26,57003.1333562,XRPUSDT
2018-05-22 07:00:00,0.67275,0.67431,0.67102,0.67429,66930.52,45005.1257759,209,44122.65,29666.580949799998,XRPUSDT
2018-05-22 08:00:00,0.67408,0.67467,0.67,0.67268,211328.54,142369.5299946,325,79834.0,53819.221487300005,XRPUSDT
2018-05-22 09:00:00,0.67268,0.67275,0.66578,0.66666,252594.22999999998,168709.3047046,584,105375.0,70386.7394913,XRPUSDT
2018-05-22 10:00:00,0.66666,0.67215,0.66666,0.67038,231365.15,154863.3197232,387,159142.53,106598.1844981,XRPUSDT
2018-05-22 11:00:00,0.67038,0.67089,0.66283,0.664,312391.10000000003,208251.58976919999,676,87117.70999999999,58116.272220700004,XRPUSDT
2018-05-22 12:00:00,0.664,0.66438,0.65658,0.66,429771.2,283732.9295981,1092,197260.87,130200.5974952,XRPUSDT
2018-05-22 13:00:00,0.66115,0.6702,0.66112,0.6671,469099.47,312558.6517029,749,122966.81999999999,81854.0702091,XRPUSDT
2018-05-22 14:00:00,0.6671,0.67022,0.6646,0.66667,135289.38,90239.4504981,400,84103.10999999999,56107.8831029,XRPUSDT
2018-05-22 15:00:00,0.667,0.66884,0.66398,0.66602,119762.48,79887.9720415,353,59138.74,39473.8403501,XRPUSDT
2018-05-22 16:00:00,0.6661,0.67217,0.665,0.6675,281425.18,188093.5049519,538,99571.5,66613.8721368,XRPUSDT
2018-05-22 17:00:00,0.6675,0.66816,0.6634,0.66537,141694.6,94419.47336440001,300,48199.49,32148.4472101,XRPUSDT
2018-05-22 18:00:00,0.66412,0.66858,0.66099,0.66558,284081.45,188594.7534703,534,149262.46,99114.9889362,XRPUSDT
2018-05-22 19:00:00,0.66568,0.66679,0.66001,0.6601,181719.15,120254.78280629999,409,59825.4,39645.2101394,XRPUSDT
2018-05-22 20:00:00,0.66001,0.66276,0.65508,0.65535,408346.75,268772.2742296,841,193616.53,127627.8479039,XRPUSDT
2018-05-22 21:00:00,0.65535,0.65713,0.65,0.651,822540.19,536140.5173031,1319,367300.01,239417.12691879997,XRPUSDT
2018-05-22 22:00:00,0.651,0.65499,0.635,0.63879,1213632.51,779541.9777905,1765,542771.47,347160.4488977,XRPUSDT
2018-05-22 23:00:00,0.63879,0.64724,0.63684,0.63782,751756.54,482186.37153119995,1039,419182.85000000003,269067.4041373,XRPUSDT
2018-05-23 00:00:00,0.63782,0.64488,0.6355,0.63615,429988.42,275708.8996936,651,327261.67,209936.7983551,XRPUSDT
2018-05-23 01:00:00,0.63615,0.63703,0.625,0.63069,980457.03,616580.1491483,1696,475245.04,299004.8455052,XRPUSDT
2018-05-23 02:00:00,0.63,0.63632,0.62626,0.63419,500925.83999999997,315859.6144572,887,304162.45,191950.2988627,XRPUSDT
2018-05-23 03:00:00,0.63419,0.6429,0.63273,0.64186,573249.61,366161.3957653,921,318952.38,204035.3324559,XRPUSDT
2018-05-23 04:00:00,0.64185,0.64186,0.62559,0.63077,496321.41000000003,313662.061948,903,205682.36,129974.4724964,XRPUSDT
2018-05-23 05:00:00,0.63004,0.63958,0.62823,0.63,517492.85000000003,326854.80097800004,669,193401.9,122342.99003839999,XRPUSDT
2018-05-23 06:00:00,0.63146,0.63704,0.6294,0.63552,312711.34,198032.2326,527,217511.78,137680.3593917,XRPUSDT
2018-05-23 07:00:00,0.63557,0.63696,0.612,0.61207,793166.6499999999,494027.0058677,1525,265642.26,164852.0692501,XRPUSDT
2018-05-23 08:00:00,0.61414,0.6224,0.601,0.60695,960588.62,584143.190264,1631,447845.95,272169.494054,XRPUSDT
2018-05-23 09:00:00,0.6069,0.62,0.60123,0.61423,866405.94,526684.5162104,1378,485385.81,295345.11500369996,XRPUSDT
2018-05-23 10:00:00,0.615,0.6274,0.61024,0.61399,526528.6,325733.6544548,1136,299942.11000000004,185599.9049937,XRPUSDT
2018-05-23 11:00:00,0.61471,0.62,0.60753,0.61708,789009.65,483113.82190720004,1127,274996.98,168259.943004,XRPUSDT
2018-05-23 12:00:00,0.61694,0.62487,0.6065,0.62008,657313.74,406709.0867662,1152,211545.3,130761.251093,XRPUSDT
2018-05-23 13:00:00,0.62,0.625,0.6152,0.61967,492371.76,304785.6520177,717,244466.22,151225.6088592,XRPUSDT
2018-05-23 14:00:00,0.61961,0.61961,0.61338,0.61609,498856.94,306996.4198505,712,192888.22,118723.1188195,XRPUSDT
2018-05-23 15:00:00,0.61609,0.6189,0.59311,0.59925,1373118.3599999999,826858.6534484,1918,419948.22,253869.86371150002,XRPUSDT
2018-05-23 16:00:00,0.59916,0.59917,0.5794,0.59101,2528810.8,1484270.0947816,2959,1228167.6600000001,719046.6504978,XRPUSDT
2018-05-23 17:00:00,0.591,0.593,0.5731,0.5838,1648383.48,956442.9998598,2481,772831.78,448362.8209741,XRPUSDT
2018-05-23 18:00:00,0.58226,0.59282,0.576,0.58469,1449760.72,847987.5207321,1820,542558.42,317500.7016397,XRPUSDT
2018-05-23 19:00:00,0.58469,0.6101,0.58403,0.60775,849859.02,508850.13500380004,1545,442575.16000000003,265101.8621426,XRPUSDT
2018-05-23 20:00:00,0.60965,0.628,0.59749,0.60288,1109744.39,674050.0259479,1807,483521.44,293941.94833559997,XRPUSDT
2018-05-23 21:00:00,0.60592,0.61471,0.60163,0.61266,507328.38,308319.38584420003,912,261375.21000000002,158972.9187683,XRPUSDT
2018-05-23 22:00:00,0.61273,0.61468,0.59873,0.6,458989.24,277068.7364221,946,126583.76,76226.1652385,XRPUSDT
2018-05-23 23:00:00,0.6,0.6008,0.58111,0.59198,756679.42,447485.0327172,1387,387547.81,228880.6638138,XRPUSDT
2018-05-24 00:00:00,0.59053,0.6085,0.59,0.6022,660316.28,397269.0661067,995,370833.36,223317.5677714,XRPUSDT
2018-05-24 01:00:00,0.60221,0.615,0.6022,0.6039,441025.79000000004,267757.2393005,842,229526.77,139310.5606027,XRPUSDT
2018-05-24 02:00:00,0.60369,0.61,0.6,0.60137,212992.12,128944.6489674,419,64986.77,39399.8871889,XRPUSDT
2018-05-24 03:00:00,0.602,0.609,0.601,0.60556,239983.21,145447.138073,519,78578.76,47660.9923607,XRPUSDT
2018-05-24 04:00:00,0.60738,0.6189,0.60433,0.61672,620574.8,380618.65237090003,918,299003.6,183135.7590729,XRPUSDT
2018-05-24 05:00:00,0.61672,0.618,0.6081,0.614,326849.74,200461.4010857,577,138467.58,84932.1175326,XRPUSDT
2018-05-24 06:00:00,0.61323,0.61697,0.60628,0.61362,369418.07,225953.2843672,675,189387.48,115973.7300674,XRPUSDT
2018-05-24 07:00:00,0.61188,0.61535,0.602,0.60408,393329.82999999996,239158.2824734,705,171981.24000000002,104968.601521,XRPUSDT
2018-05-24 08:00:00,0.60406,0.60408,0.58003,0.59182,1020048.19,602671.4726819,1835,412174.46,243655.6844206,XRPUSDT
2018-05-24 09:00:00,0.59336,0.60113,0.57617,0.59984,910896.86,535112.2241599,1668,464504.32,272607.00791529997,XRPUSDT
2018-05-24 10:00:00,0.59834,0.6042,0.59332,0.59989,584014.02,349549.8095872,1056,299058.52,179094.10254350002,XRPUSDT
2018-05-24 11:00:00,0.60295,0.613,0.60051,0.60205,984412.21,597212.3444347,1492,496308.46,301379.6409245,XRPUSDT
2018-05-24 12:00:00,0.60299,0.629,0.592,0.61765,699863.8300000001,423990.9607021,1029,300167.82,181938.3932789,XRPUSDT
2018-05-24 13:00:00,0.62,0.62897,0.6059,0.60922,523902.07,321188.4684979,1195,244112.41999999998,149678.2762309,XRPUSDT
2018-05-24 14:00:00,0.61088,0.61886,0.60611,0.61626,414679.41000000003,254052.3629905,935,254532.62,155953.79714059999,XRPUSDT
2018-05-24 15:00:00,0.61626,0.6308,0.61049,0.63,1010759.0,627972.6027761,1439,508324.77,316733.81411070004,XRPUSDT
2018-05-24 16:00:00,0.63,0.632,0.61404,0.61743,975232.29,608186.067571,1579,326353.04,203428.61895859998,XRPUSDT
2018-05-24 17:00:00,0.6183,0.62529,0.61243,0.61991,497400.75,307579.7332948,868,293378.51,181665.4716007,XRPUSDT
2018-05-24 18:00:00,0.61991,0.64,0.61991,0.63301,595944.4299999999,374553.78936399997,1083,302827.94,190853.4719977,XRPUSDT
2018-05-24 19:00:00,0.63301,0.63876,0.62684,0.63623,670037.8099999999,424384.775722,1358,298559.68,188991.6478602,XRPUSDT
2018-05-24 20:00:00,0.63478,0.636,0.62532,0.62992,401046.68,252729.2553328,809,174316.31,109861.46702720001,XRPUSDT
2018-05-24 21:00:00,0.6308,0.6329,0.613,0.61516,751803.4199999999,467266.0340112,1066,243226.27000000002,151280.7005782,XRPUSDT
2018-05-24 22:00:00,0.61507,0.629,0.613,0.628,405068.97000000003,251472.5645267,851,204634.76,127066.3029736,XRPUSDT
2018-05-24 23:00:00,0.628,0.63362,0.62392,0.62814,504540.32,316580.6973138,783,163611.32,102731.3899846,XRPUSDT
2018-05-25 00:00:00,0.62966,0.63178,0.61933,0.627,354763.61,222234.313047,737,143004.55,89436.0319084,XRPUSDT
2018-05-25 01:00:00,0.627,0.6294,0.61928,0.62406,364976.23,227919.08018649998,637,253706.84,158474.8048333,XRPUSDT
2018-05-25 02:00:00,0.62415,0.63391,0.62415,0.63137,464313.37,292170.7089694,804,236396.15,148536.1511558,XRPUSDT
2018-05-25 03:00:00,0.63137,0.6315,0.62411,0.62865,194032.51,121998.25599050001,404,112871.45,71000.6448445,XRPUSDT
2018-05-25 04:00:00,0.62863,0.63061,0.62223,0.62848,182359.24,114198.7328934,346,81902.9,51372.3492886,XRPUSDT
2018-05-25 05:00:00,0.62694,0.63,0.62567,0.62967,114856.79,72203.6870902,287,55691.38,35034.8033546,XRPUSDT
2018-05-25 06:00:00,0.62967,0.63001,0.60634,0.60901,645427.5,399343.5106945,1403,251203.5,156002.32332959998,XRPUSDT
2018-05-25 07:00:00,0.60939,0.613,0.60002,0.61031,857938.39,520189.2870954,1309,457545.24,277567.6270908,XRPUSDT
2018-05-25 08:00:00,0.61031,0.61929,0.6048,0.61825,933573.49,570824.3133052001,1037,599900.65,366740.2998689,XRPUSDT
2018-05-25 09:00:00,0.61803,0.6216,0.61091,0.61399,1037928.49,639125.3071019,1097,468532.53,288322.5524549,XRPUSDT
2018-05-25 10:00:00,0.61399,0.62017,0.605,0.60831,1008814.5,619089.2543295,1143,548253.22,336762.4266221,XRPUSDT
2018-05-25 11:00:00,0.60782,0.618,0.6006,0.6155,1821085.43,1109477.9507364,1615,1294174.9000000001,788280.5156884,XRPUSDT
2018-05-25 12:00:00,0.61631,0.62,0.61234,0.61481,832312.18,512891.5846962,845,455940.96,280959.1145253,XRPUSDT
2018-05-25 13:00:00,0.61491,0.61596,0.60601,0.61012,1008593.28,617170.1474698,990,600071.15,367322.5189806,XRPUSDT
2018-05-25 14:00:00,0.61094,0.61173,0.6065,0.60811,1255662.29,765722.8700693999,878,645869.64,393920.7052449,XRPUSDT
2018-05-25 15:00:00,0.60801,0.60949,0.6035,0.60811,1031108.24,625139.4580002,1184,614495.62,372665.0438468,XRPUSDT
2018-05-25 16:00:00,0.60792,0.60855,0.6005,0.60486,1403792.66,848625.3689523999,1137,873916.62,528499.2298983,XRPUSDT
2018-05-25 17:00:00,0.60406,0.60406,0.59696,0.6003,1171573.1,702983.9048067001,1351,621082.0700000001,372796.7741045,XRPUSDT
2018-05-25 18:00:00,0.5993,0.601,0.59336,0.59927,1076933.53,643956.2687905,1045,592539.73,354289.1853574,XRPUSDT
2018-05-25 19:00:00,0.5981,0.60235,0.59346,0.60207,1121878.6,671529.1409060999,960,720940.8999999999,431767.5121187,XRPUSDT
2018-05-25 20:00:00,0.60182,0.6082,0.59753,0.60602,822294.88,495518.3048025,767,458441.73,276196.9079704,XRPUSDT
2018-05-25 21:00:00,0.60602,0.60785,0.6003,0.60203,836895.65,504414.2110628,710,494949.91000000003,298298.4012077,XRPUSDT
2018-05-25 22:00:00,0.60202,0.603,0.59451,0.59799,1052732.9,631321.1576002,865,729068.83,437309.4079007,XRPUSDT
2018-05-25 23:00:00,0.59797,0.61037,0.59585,0.60459,466761.05,280414.7136776,631,296384.69,178206.2905103,XRPUSDT
2018-05-26 00:00:00,0.60596,0.60596,0.599,0.603,690501.59,414979.1011835,602,449521.07999999996,270178.29067220003,XRPUSDT
2018-05-26 01:00:00,0.60258,0.60473,0.60109,0.60298,1466649.3599999999,884171.4368666,800,690506.16,416416.6505431,XRPUSDT
2018-05-26 02:00:00,0.60296,0.60472,0.59901,0.60156,545482.35,328344.2973179,380,358821.64,216047.3664461,XRPUSDT
2018-05-26 03:00:00,0.6,0.603,0.59871,0.60288,1289092.74,774604.7828536,907,754590.27,453672.3641221,XRPUSDT
2018-05-26 04:00:00,0.60288,0.603,0.59771,0.60137,866534.77,520530.7402736,617,550402.73,330711.57877819997,XRPUSDT
2018-05-26 05:00:00,0.60073,0.60908,0.60014,0.60908,1233363.62,744056.4186684,922,702326.03,423739.2941075,XRPUSDT
2018-05-26 06:00:00,0.60704,0.61241,0.60664,0.60925,982106.53,597970.610262,918,633180.01,385544.881976,XRPUSDT
2018-05-26 07:00:00,0.60941,0.62498,0.60713,0.61788,1179146.92,728044.156302,1785,612617.71,378315.1202706,XRPUSDT
2018-05-26 08:00:00,0.6179,0.62327,0.6151,0.61918,1088494.39,674228.1561213,969,758876.06,470014.7831583,XRPUSDT
2018-05-26 09:00:00,0.61914,0.625,0.61833,0.6207,793486.45,492921.2058837,664,582605.84,362018.4468276,XRPUSDT
2018-05-26 10:00:00,0.62141,0.62199,0.6158,0.6158,993820.41,615161.7555195,917,649653.88,402110.0244139,XRPUSDT
2018-05-26 11:00:00,0.61593,0.61948,0.61593,0.61628,1144782.88,706999.2145927,670,902457.78,557468.9508609,XRPUSDT
2018-05-26 12:00:00,0.61729,0.61815,0.61,0.61629,1258455.71,773660.1285446,1189,819609.45,503924.0105267,XRPUSDT
2018-05-26 13:00:00,0.61566,0.6212,0.6155,0.6185,901136.17,555963.4557038,684,559041.03,345083.34369969997,XRPUSDT
2018-05-26 14:00:00,0.61855,0.62283,0.61733,0.61765,1548662.19,961062.15055,1061,864728.42,536542.1064358,XRPUSDT
2018-05-26 15:00:00,0.61867,0.62263,0.6166,0.62049,1181735.07,732785.8361931,716,763827.37,473841.8093673,XRPUSDT
2018-05-26 16:00:00,0.62049,0.62128,0.61604,0.61701,717734.95,444308.8057745,560,521591.16,323031.7180218,XRPUSDT
2018-05-26 17:00:00,0.618,0.62209,0.61643,0.622,1041500.42,645376.5199089,659,704200.27,436410.10653670004,XRPUSDT
2018-05-26 18:00:00,0.62131,0.62248,0.61883,0.62092,1226163.19,761646.0019489,669,694472.42,431393.7137478,XRPUSDT
2018-05-26 19:00:00,0.62092,0.6223,0.61925,0.62057,697073.51,432842.0403576,514,526574.16,327030.6754153,XRPUSDT
2018-05-26 20:00:00,0.62057,0.6219,0.6193,0.62046,1293913.8900000001,802718.1335624,754,768977.69,477174.3766669,XRPUSDT
2018-05-26 21:00:00,0.62047,0.62618,0.61531,0.61533,990956.58,615931.2112239,1057,604077.09,375520.79841459997,XRPUSDT
2018-05-26 22:00:00,0.61533,0.61684,0.60234,0.6063,1688941.76,1031767.6095046,1690,974871.77,595168.4981871,XRPUSDT
2018-05-26 23:00:00,0.60571,0.61118,0.60376,0.60852,980330.97,595418.1191687,961,532020.21,323241.869166,XRPUSDT
2018-05-27 00:00:00,0.60907,0.60907,0.59798,0.60202,1514654.23,913316.9763189,1255,977832.25,589852.0719504,XRPUSDT
2018-05-27 01:00:00,0.60202,0.60523,0.6,0.60273,702543.64,423683.31114390003,772,338173.1,203951.6055024,XRPUSDT
2018-05-27 02:00:00,0.60135,0.60658,0.60016,0.60318,771860.53,465600.7381658,768,452694.69,273100.9630592,XRPUSDT
2018-05-27 03:00:00,0.60416,0.6043,0.60016,0.60299,1321507.49,795433.4832239,657,1054548.58,634728.5696667,XRPUSDT
2018-05-27 04:00:00,0.60299,0.60373,0.6,0.60101,781386.18,470202.7580355,591,433533.01,260993.7300091,XRPUSDT
2018-05-27 05:00:00,0.60028,0.60156,0.59705,0.59904,1321955.18,793163.8861871,776,759978.54,456041.3257615,XRPUSDT
2018-05-27 06:00:00,0.59909,0.60145,0.59777,0.60005,878207.05,526898.3685386,571,445987.76,267686.4241431,XRPUSDT
2018-05-27 07:00:00,0.60002,0.61015,0.598,0.605,873469.64,526073.3925579,829,540367.62,325174.9904071,XRPUSDT
2018-05-27 08:00:00,0.60401,0.60781,0.59924,0.60299,684546.29,413466.3483816,659,390009.51999999996,235668.3945239,XRPUSDT
2018-05-27 09:00:00,0.603,0.648,0.59962,0.60487,1677806.32,1035421.1439974001,1022,1386835.8,858923.7574682999,XRPUSDT
2018-05-27 10:00:00,0.60487,0.6165,0.604,0.60847,928261.73,563869.3277908,1024,465062.41000000003,282608.0486381,XRPUSDT
2018-05-27 11:00:00,0.60667,0.60944,0.603,0.60729,1022805.53,620648.9065506,686,522412.44,317116.5714825,XRPUSDT
2018-05-27 12:00:00,0.60725,0.6085,0.60351,0.604,1403010.25,849725.2733785,796,717809.47,434838.4182704,XRPUSDT
2018-05-27 13:00:00,0.60401,0.60507,0.59842,0.60109,921646.4299999999,554323.18982,798,546058.32,328423.3828514,XRPUSDT
2018-05-27 14:00:00,0.60109,0.60769,0.59907,0.60769,758508.76,456860.35866110004,706,510343.02999999997,307471.5811339,XRPUSDT
2018-05-27 15:00:00,0.60566,0.60944,0.60435,0.60688,775847.46,470181.8609434,650,456388.19,276685.5657239,XRPUSDT
2018-05-27 16:00:00,0.60631,0.60714,0.604,0.60698,1147763.88,695494.1342153,618,830786.39,503547.8253379,XRPUSDT
2018-05-27 17:00:00,0.60705,0.60713,0.6026,0.60532,971196.0700000001,587631.8969483001,574,755739.59,457267.0909706,XRPUSDT
2018-05-27 18:00:00,0.60599,0.6092,0.59913,0.60055,921148.46,555700.8601341001,933,576131.7999999999,347770.3310183,XRPUSDT
2018-05-27 19:00:00,0.59951,0.6035,0.59951,0.60238,1078802.68,648429.7962423,835,673605.86,404955.8627684,XRPUSDT
2018-05-27 20:00:00,0.60112,0.60603,0.60101,0.60208,750592.12,452613.5029447,664,394366.4,237915.7077562,XRPUSDT
2018-05-27 21:00:00,0.60201,0.607,0.60088,0.60551,899650.36,541929.7221344,647,512913.97,309111.6506606,XRPUSDT
2018-05-27 22:00:00,0.60549,0.60638,0.60202,0.6032,717218.12,432765.3283839,496,467732.65,282255.5516077,XRPUSDT
2018-05-27 23:00:00,0.60327,0.60636,0.6032,0.60416,910692.4,550063.5062659,525,481057.18,290713.6637001,XRPUSDT
2018-05-28 00:00:00,0.60417,0.60679,0.6035,0.60652,1355228.14,819133.4031702,700,970719.45,586690.0152095,XRPUSDT
2018-05-28 01:00:00,0.6052,0.60628,0.6035,0.6061,497987.35,301192.433024,572,357897.35,216546.5750185,XRPUSDT
2018-05-28 02:00:00,0.60528,0.60624,0.60202,0.60406,922127.63,557246.2641539,598,542777.96,328156.618318,XRPUSDT
2018-05-28 03:00:00,0.60453,0.6091,0.6038,0.605,1111843.18,672989.3579592,781,514949.94,311806.9525743,XRPUSDT
2018-05-28 04:00:00,0.60565,0.60565,0.59,0.59054,1218672.02,728277.1658608001,1529,636666.5800000001,380530.3498808,XRPUSDT
2018-05-28 05:00:00,0.59058,0.59657,0.5731,0.57738,1854030.87,1082528.0451813,2533,652386.39,382069.9064579,XRPUSDT
2018-05-28 06:00:00,0.57696,0.58377,0.57399,0.57829,1221555.85,705314.1991846,1700,660324.23,381324.9143369,XRPUSDT
2018-05-28 07:00:00,0.57708,0.5816,0.57545,0.57877,1029718.5,595664.02035,1042,566648.08,327874.4969101,XRPUSDT
2018-05-28 08:00:00,0.57877,0.57877,0.56645,0.57,1957550.19,1120295.4270439,2101,793967.4,453861.060573,XRPUSDT
2018-05-28 09:00:00,0.57,0.57312,0.56712,0.56822,1208320.33,689151.5090634,1065,635363.58,362384.6788102,XRPUSDT
2018-05-28 10:00:00,0.56822,0.57199,0.56707,0.57005,1355883.29,772425.6901495,895,849112.34,483781.18417069997,XRPUSDT
2018-05-28 11:00:00,0.57,0.571,0.56721,0.56827,1409565.74,802327.1506836,907,742144.39,422510.3735944,XRPUSDT
2018-05-28 12:00:00,0.56827,0.589,0.56253,0.58408,1854999.27,1064117.0013994,1812,934355.06,537072.0187434,XRPUSDT
2018-05-28 13:00:00,0.58408,0.58621,0.56999,0.5789,1481179.21,858594.8068578,1079,738375.71,428372.44645459997,XRPUSDT
2018-05-28 14:00:00,0.57991,0.58258,0.57209,0.574,1254391.72,728483.9127216,958,589444.03,342341.8606536,XRPUSDT
2018-05-28 15:00:00,0.574,0.5801,0.57165,0.57452,909793.74,524073.2288942,837,561528.1,323472.5619446,XRPUSDT
2018-05-28 16:00:00,0.57511,0.5755,0.57,0.57355,1206953.12,691263.0215206,904,634977.91,363787.8690847,XRPUSDT
2018-05-28 17:00:00,0.57049,0.57255,0.56839,0.5725,1153334.53,658308.2781995,794,606940.59,346365.5791914,XRPUSDT
2018-05-28 18:00:00,0.57124,0.5736,0.56885,0.56978,985427.92,562002.8870718,597,691128.04,394168.7884677,XRPUSDT
2018-05-28 19:00:00,0.56939,0.57388,0.56772,0.56914,909275.05,517961.9788518,669,562459.62,320428.5807188,XRPUSDT
2018-05-28 20:00:00,0.57023,0.57328,0.5666,0.56946,999073.55,570013.1657467,645,723594.03,413112.1007592,XRPUSDT
2018-05-28 21:00:00,0.57,0.57,0.561,0.562,1133075.75,639927.2573892,933,637038.33,360109.6627456,XRPUSDT
2018-05-28 22:00:00,0.56199,0.5625,0.54511,0.556,1851178.8900000001,1025680.5712902,2027,903298.03,500112.8683824,XRPUSDT
2018-05-28 23:00:00,0.5572,0.5572,0.5434,0.54689,973642.27,535369.1136387,943,471303.81,259480.1756964,XRPUSDT
2018-05-29 00:00:00,0.54689,0.55625,0.54555,0.55299,1300260.81,718276.3785133,1009,832358.86,459788.89221109997,XRPUSDT
2018-05-29 01:00:00,0.55294,0.5562,0.544,0.55599,1118869.75,615441.7095667,971,640530.55,352439.8063574,XRPUSDT
2018-05-29 02:00:00,0.55599,0.55599,0.548,0.55219,1233139.23,678397.909046,787,640865.62,352655.8646355,XRPUSDT
2018-05-29 03:00:00,0.55196,0.5613,0.55096,0.55659,1235063.97,685319.681021,873,770813.28,427790.0668697,XRPUSDT
2018-05-29 04:00:00,0.55661,0.5582,0.55201,0.55446,1277088.3800000001,708771.483862,771,893313.37,495493.5459507,XRPUSDT
2018-05-29 05:00:00,0.55449,0.558,0.54303,0.55078,1270234.73,697081.4518135,1273,719767.34,395023.789959,XRPUSDT
2018-05-29 06:00:00,0.55078,0.55789,0.54897,0.5502,903190.5,498336.1291946,837,493398.07,272429.4900486,XRPUSDT
2018-05-29 07:00:00,0.55027,0.561,0.5502,0.56097,1271427.92,706959.658008,1036,837503.04,465916.0199975,XRPUSDT
2018-05-29 08:00:00,0.5609,0.56194,0.55578,0.55784,834629.44,465905.8905308,704,567597.52,316765.4910726,XRPUSDT
2018-05-29 09:00:00,0.55772,0.56215,0.556,0.56108,940759.9,525328.3782025999,672,513937.49,286964.7743462,XRPUSDT
2018-05-29 10:00:00,0.56214,0.58184,0.56135,0.58159,1994280.58,1139768.1698185,1777,1041107.48,594895.8216353001,XRPUSDT
2018-05-29 11:00:00,0.58159,0.59878,0.58117,0.58999,2676553.91,1581776.1461083,3002,1405334.42,830388.5173315,XRPUSDT
2018-05-29 12:00:00,0.58999,0.6008,0.58841,0.5936,1526896.75,906940.8607872,1657,855183.49,507867.7608556,XRPUSDT
2018-05-29 13:00:00,0.5923,0.60455,0.592,0.59787,1290853.82,770895.3062526,1310,769592.42,459624.0153585,XRPUSDT
2018-05-29 14:00:00,0.59785,0.59995,0.5901,0.59107,1375111.19,815445.5091104,1127,703769.65,417662.3866285,XRPUSDT
